ts_utc,match,kickoff_utc,bookmaker,market,outcome,point,price
2026-06-15 09:25,Iraq v Norway,2026-06-16T22:00:00Z,grosvenor,h2h,Draw,,7.0
2026-06-15 09:25,Iraq v Norway,2026-06-16T22:00:00Z,grosvenor,totals,Over,3.5,2.3
2026-06-15 09:25,Iraq v Norway,2026-06-16T22:00:00Z,grosvenor,totals,Under,3.5,1.57
2026-06-15 09:25,Iraq v Norway,2026-06-16T22:00:00Z,virginbet,h2h,Iraq,,15.0
2026-06-15 09:25,Iraq v Norway,2026-06-16T22:00:00Z,virginbet,h2h,Norway,,1.16
2026-06-15 09:25,Iraq v Norway,2026-06-16T22:00:00Z,virginbet,h2h,Draw,,7.0
2026-06-15 09:25,Iraq v Norway,2026-06-16T22:00:00Z,leovegas,h2h,Iraq,,16.0
2026-06-15 09:25,Iraq v Norway,2026-06-16T22:00:00Z,leovegas,h2h,Norway,,1.18
2026-06-15 09:25,Iraq v Norway,2026-06-16T22:00:00Z,leovegas,h2h,Draw,,7.0
2026-06-15 09:25,Iraq v Norway,2026-06-16T22:00:00Z,leovegas,totals,Over,3.5,2.3
2026-06-15 09:25,Iraq v Norway,2026-06-16T22:00:00Z,leovegas,totals,Under,3.5,1.57
2026-06-15 09:25,Iraq v Norway,2026-06-16T22:00:00Z,ladbrokes_uk,h2h,Iraq,,13.0
2026-06-15 09:25,Iraq v Norway,2026-06-16T22:00:00Z,ladbrokes_uk,h2h,Norway,,1.2
2026-06-15 09:25,Iraq v Norway,2026-06-16T22:00:00Z,ladbrokes_uk,h2h,Draw,,7.0
2026-06-15 09:25,Iraq v Norway,2026-06-16T22:00:00Z,coral,h2h,Iraq,,13.0
2026-06-15 09:25,Iraq v Norway,2026-06-16T22:00:00Z,coral,h2h,Norway,,1.2
2026-06-15 09:25,Iraq v Norway,2026-06-16T22:00:00Z,coral,h2h,Draw,,7.0
2026-06-15 09:25,Iraq v Norway,2026-06-16T22:00:00Z,skybet,h2h,Iraq,,13.0
2026-06-15 09:25,Iraq v Norway,2026-06-16T22:00:00Z,skybet,h2h,Norway,,1.17
2026-06-15 09:25,Iraq v Norway,2026-06-16T22:00:00Z,skybet,h2h,Draw,,7.5
2026-06-15 09:25,Iraq v Norway,2026-06-16T22:00:00Z,paddypower,h2h,Iraq,,15.0
2026-06-15 09:25,Iraq v Norway,2026-06-16T22:00:00Z,paddypower,h2h,Norway,,1.14
2026-06-15 09:25,Iraq v Norway,2026-06-16T22:00:00Z,paddypower,h2h,Draw,,7.5
2026-06-15 09:25,Iraq v Norway,2026-06-16T22:00:00Z,betfair_ex_uk,h2h,Iraq,,19.0
2026-06-15 09:25,Iraq v Norway,2026-06-16T22:00:00Z,betfair_ex_uk,h2h,Norway,,1.2
2026-06-15 09:25,Iraq v Norway,2026-06-16T22:00:00Z,betfair_ex_uk,h2h,Draw,,8.2
2026-06-15 09:25,Iraq v Norway,2026-06-16T22:00:00Z,betfair_ex_uk,h2h_lay,Iraq,,19.5
2026-06-15 09:25,Iraq v Norway,2026-06-16T22:00:00Z,betfair_ex_uk,h2h_lay,Norway,,1.21
2026-06-15 09:25,Iraq v Norway,2026-06-16T22:00:00Z,betfair_ex_uk,h2h_lay,Draw,,8.4
2026-06-15 09:25,Iraq v Norway,2026-06-16T22:00:00Z,betway,h2h,Iraq,,13.0
2026-06-15 09:25,Iraq v Norway,2026-06-16T22:00:00Z,betway,h2h,Norway,,1.18
2026-06-15 09:25,Iraq v Norway,2026-06-16T22:00:00Z,betway,h2h,Draw,,7.5
2026-06-15 09:25,Iraq v Norway,2026-06-16T22:00:00Z,boylesports,h2h,Iraq,,15.0
2026-06-15 09:25,Iraq v Norway,2026-06-16T22:00:00Z,boylesports,h2h,Norway,,1.18
2026-06-15 09:25,Iraq v Norway,2026-06-16T22:00:00Z,boylesports,h2h,Draw,,6.5
2026-06-15 09:25,Iraq v Norway,2026-06-16T22:00:00Z,betfred_uk,h2h,Iraq,,15.0
2026-06-15 09:25,Iraq v Norway,2026-06-16T22:00:00Z,betfred_uk,h2h,Norway,,1.2
2026-06-15 09:25,Iraq v Norway,2026-06-16T22:00:00Z,betfred_uk,h2h,Draw,,6.5
2026-06-15 09:25,Iraq v Norway,2026-06-16T22:00:00Z,sport888,h2h,Iraq,,15.0
2026-06-15 09:25,Iraq v Norway,2026-06-16T22:00:00Z,sport888,h2h,Norway,,1.17
2026-06-15 09:25,Iraq v Norway,2026-06-16T22:00:00Z,sport888,h2h,Draw,,6.5
2026-06-15 09:25,Iraq v Norway,2026-06-16T22:00:00Z,williamhill,h2h,Iraq,,15.0
2026-06-15 09:25,Iraq v Norway,2026-06-16T22:00:00Z,williamhill,h2h,Norway,,1.18
2026-06-15 09:25,Iraq v Norway,2026-06-16T22:00:00Z,williamhill,h2h,Draw,,6.5
2026-06-15 09:25,Iraq v Norway,2026-06-16T22:00:00Z,williamhill,totals,Over,2.5,1.55
2026-06-15 09:25,Iraq v Norway,2026-06-16T22:00:00Z,williamhill,totals,Under,2.5,2.3
2026-06-15 09:25,Iraq v Norway,2026-06-16T22:00:00Z,matchbook,h2h,Iraq,,19.0
2026-06-15 09:25,Iraq v Norway,2026-06-16T22:00:00Z,matchbook,h2h,Norway,,1.2
2026-06-15 09:25,Iraq v Norway,2026-06-16T22:00:00Z,matchbook,h2h,Draw,,8.2
2026-06-15 09:25,Iraq v Norway,2026-06-16T22:00:00Z,matchbook,h2h_lay,Iraq,,19.5
2026-06-15 09:25,Iraq v Norway,2026-06-16T22:00:00Z,matchbook,h2h_lay,Norway,,1.21
2026-06-15 09:25,Iraq v Norway,2026-06-16T22:00:00Z,matchbook,h2h_lay,Draw,,8.4
2026-06-15 09:25,Iraq v Norway,2026-06-16T22:00:00Z,betvictor,h2h,Iraq,,15.0
2026-06-15 09:25,Iraq v Norway,2026-06-16T22:00:00Z,betvictor,h2h,Norway,,1.17
2026-06-15 09:25,Iraq v Norway,2026-06-16T22:00:00Z,betvictor,h2h,Draw,,7.0
2026-06-15 09:25,Iraq v Norway,2026-06-16T22:00:00Z,betfair_sb_uk,h2h,Iraq,,13.0
2026-06-15 09:25,Iraq v Norway,2026-06-16T22:00:00Z,betfair_sb_uk,h2h,Norway,,1.14
2026-06-15 09:25,Iraq v Norway,2026-06-16T22:00:00Z,betfair_sb_uk,h2h,Draw,,6.0
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,paddypower,h2h,Algeria,,9.0
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,paddypower,h2h,Argentina,,1.36
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,paddypower,h2h,Draw,,4.5
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,skybet,h2h,Algeria,,8.5
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,skybet,h2h,Argentina,,1.36
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,skybet,h2h,Draw,,4.33
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,grosvenor,h2h,Algeria,,9.0
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,grosvenor,h2h,Argentina,,1.35
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,grosvenor,h2h,Draw,,4.6
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,grosvenor,totals,Over,2.5,1.89
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,grosvenor,totals,Under,2.5,1.85
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,betfair_ex_uk,h2h,Algeria,,10.0
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,betfair_ex_uk,h2h,Argentina,,1.42
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,betfair_ex_uk,h2h,Draw,,4.9
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,betfair_ex_uk,h2h_lay,Algeria,,10.5
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,betfair_ex_uk,h2h_lay,Argentina,,1.43
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,betfair_ex_uk,h2h_lay,Draw,,5.0
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,smarkets,h2h,Algeria,,10.0
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,smarkets,h2h,Argentina,,1.42
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,smarkets,h2h,Draw,,4.8
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,smarkets,h2h_lay,Algeria,,10.5
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,smarkets,h2h_lay,Argentina,,1.43
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,smarkets,h2h_lay,Draw,,5.0
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,casumo,h2h,Algeria,,9.5
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,casumo,h2h,Argentina,,1.36
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,casumo,h2h,Draw,,4.75
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,casumo,totals,Over,2.5,1.89
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,casumo,totals,Under,2.5,1.85
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,coral,h2h,Algeria,,8.0
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,coral,h2h,Argentina,,1.4
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,coral,h2h,Draw,,4.8
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,ladbrokes_uk,h2h,Algeria,,8.0
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,ladbrokes_uk,h2h,Argentina,,1.4
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,ladbrokes_uk,h2h,Draw,,4.6
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,betway,h2h,Algeria,,9.0
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,betway,h2h,Argentina,,1.38
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,betway,h2h,Draw,,4.5
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,sport888,h2h,Algeria,,8.0
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,sport888,h2h,Argentina,,1.36
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,sport888,h2h,Draw,,4.2
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,williamhill,h2h,Algeria,,8.5
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,williamhill,h2h,Argentina,,1.36
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,williamhill,h2h,Draw,,4.4
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,williamhill,totals,Over,2.5,1.91
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,williamhill,totals,Under,2.5,1.8
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,unibet_uk,h2h,Algeria,,8.5
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,unibet_uk,h2h,Argentina,,1.4
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,unibet_uk,h2h,Draw,,4.6
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,livescorebet,h2h,Algeria,,9.0
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,livescorebet,h2h,Argentina,,1.35
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,livescorebet,h2h,Draw,,4.6
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,leovegas,h2h,Algeria,,9.5
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,leovegas,h2h,Argentina,,1.36
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,leovegas,h2h,Draw,,4.75
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,leovegas,totals,Over,2.5,1.89
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,leovegas,totals,Under,2.5,1.85
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,virginbet,h2h,Algeria,,9.0
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,virginbet,h2h,Argentina,,1.35
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,virginbet,h2h,Draw,,4.6
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,boylesports,h2h,Algeria,,9.0
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,boylesports,h2h,Argentina,,1.36
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,boylesports,h2h,Draw,,4.33
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,betfred_uk,h2h,Algeria,,9.0
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,betfred_uk,h2h,Argentina,,1.36
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,betfred_uk,h2h,Draw,,4.5
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,matchbook,h2h,Algeria,,10.0
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,matchbook,h2h,Argentina,,1.42
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,matchbook,h2h,Draw,,4.9
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,matchbook,h2h_lay,Algeria,,10.5
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,matchbook,h2h_lay,Argentina,,1.43
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,matchbook,h2h_lay,Draw,,5.0
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,matchbook,totals,Over,2.5,2.06
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,matchbook,totals,Under,2.5,1.92
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,betvictor,h2h,Algeria,,9.0
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,betvictor,h2h,Argentina,,1.36
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,betvictor,h2h,Draw,,4.5
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,betfair_sb_uk,h2h,Algeria,,8.0
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,betfair_sb_uk,h2h,Argentina,,1.33
2026-06-15 09:25,Argentina v Algeria,2026-06-17T01:00:00Z,betfair_sb_uk,h2h,Draw,,3.75
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,virginbet,h2h,Austria,,1.3
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,virginbet,h2h,Jordan,,8.5
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,virginbet,h2h,Draw,,5.25
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,livescorebet,h2h,Austria,,1.3
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,livescorebet,h2h,Jordan,,8.5
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,livescorebet,h2h,Draw,,5.25
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,casumo,h2h,Austria,,1.32
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,casumo,h2h,Jordan,,9.0
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,casumo,h2h,Draw,,5.4
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,casumo,totals,Over,2.5,1.61
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,casumo,totals,Under,2.5,2.25
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,leovegas,h2h,Austria,,1.32
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,leovegas,h2h,Jordan,,9.0
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,leovegas,h2h,Draw,,5.4
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,leovegas,totals,Over,2.5,1.61
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,leovegas,totals,Under,2.5,2.25
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,grosvenor,h2h,Austria,,1.32
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,grosvenor,h2h,Jordan,,9.0
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,grosvenor,h2h,Draw,,5.25
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,grosvenor,totals,Over,2.5,1.61
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,grosvenor,totals,Under,2.5,2.25
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,sport888,h2h,Austria,,1.3
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,sport888,h2h,Jordan,,8.5
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,sport888,h2h,Draw,,4.8
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,smarkets,h2h,Austria,,1.36
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,smarkets,h2h,Jordan,,10.0
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,smarkets,h2h,Draw,,5.7
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,smarkets,h2h_lay,Austria,,1.37
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,smarkets,h2h_lay,Jordan,,10.5
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,smarkets,h2h_lay,Draw,,5.8
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,betfair_ex_uk,h2h,Austria,,1.36
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,betfair_ex_uk,h2h,Jordan,,10.0
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,betfair_ex_uk,h2h,Draw,,5.8
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,betfair_ex_uk,h2h_lay,Austria,,1.37
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,betfair_ex_uk,h2h_lay,Jordan,,10.5
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,betfair_ex_uk,h2h_lay,Draw,,5.9
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,coral,h2h,Austria,,1.35
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,coral,h2h,Jordan,,8.5
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,coral,h2h,Draw,,5.25
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,ladbrokes_uk,h2h,Austria,,1.35
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,ladbrokes_uk,h2h,Jordan,,8.5
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,ladbrokes_uk,h2h,Draw,,5.0
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,unibet_uk,h2h,Austria,,1.33
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,unibet_uk,h2h,Jordan,,9.0
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,unibet_uk,h2h,Draw,,5.25
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,betway,h2h,Austria,,1.3
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,betway,h2h,Jordan,,8.0
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,betway,h2h,Draw,,5.25
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,skybet,h2h,Austria,,1.3
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,skybet,h2h,Jordan,,8.5
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,skybet,h2h,Draw,,5.0
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,williamhill,h2h,Austria,,1.33
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,williamhill,h2h,Jordan,,8.5
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,williamhill,h2h,Draw,,5.0
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,williamhill,totals,Over,2.5,1.62
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,williamhill,totals,Under,2.5,2.2
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,paddypower,h2h,Austria,,1.3
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,paddypower,h2h,Jordan,,9.0
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,paddypower,h2h,Draw,,5.0
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,boylesports,h2h,Austria,,1.3
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,boylesports,h2h,Jordan,,9.0
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,boylesports,h2h,Draw,,5.0
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,betfred_uk,h2h,Austria,,1.33
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,betfred_uk,h2h,Jordan,,9.5
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,betfred_uk,h2h,Draw,,5.0
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,matchbook,h2h,Austria,,1.36
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,matchbook,h2h,Jordan,,10.0
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,matchbook,h2h,Draw,,5.8
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,matchbook,h2h_lay,Austria,,1.37
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,matchbook,h2h_lay,Jordan,,11.0
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,matchbook,h2h_lay,Draw,,5.9
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,betvictor,h2h,Austria,,1.3
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,betvictor,h2h,Jordan,,9.5
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,betvictor,h2h,Draw,,5.25
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,betfair_sb_uk,h2h,Austria,,1.29
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,betfair_sb_uk,h2h,Jordan,,8.0
2026-06-15 09:25,Austria v Jordan,2026-06-17T04:00:00Z,betfair_sb_uk,h2h,Draw,,4.33
2026-06-15 09:25,Portugal v DR Congo,2026-06-17T17:00:00Z,unibet_uk,h2h,DR Congo,,10.5
2026-06-15 09:25,Portugal v DR Congo,2026-06-17T17:00:00Z,unibet_uk,h2h,Portugal,,1.27
2026-06-15 09:25,Portugal v DR Congo,2026-06-17T17:00:00Z,unibet_uk,h2h,Draw,,5.5
2026-06-15 09:25,Portugal v DR Congo,2026-06-17T17:00:00Z,casumo,h2h,DR Congo,,11.5
2026-06-15 09:25,Portugal v DR Congo,2026-06-17T17:00:00Z,casumo,h2h,Portugal,,1.27
2026-06-15 09:25,Portugal v DR Congo,2026-06-17T17:00:00Z,casumo,h2h,Draw,,5.75
2026-06-15 09:25,Portugal v DR Congo,2026-06-17T17:00:00Z,casumo,totals,Over,2.5,1.68
2026-06-15 09:25,Portugal v DR Congo,2026-06-17T17:00:00Z,casumo,totals,Under,2.5,2.14
2026-06-15 09:25,Portugal v DR Congo,2026-06-17T17:00:00Z,leovegas,h2h,DR Congo,,11.5
2026-06-15 09:25,Portugal v DR Congo,2026-06-17T17:00:00Z,leovegas,h2h,Portugal,,1.27
2026-06-15 09:25,Portugal v DR Congo,2026-06-17T17:00:00Z,leovegas,h2h,Draw,,5.75
2026-06-15 09:25,Portugal v DR Congo,2026-06-17T17:00:00Z,leovegas,totals,Over,2.5,1.68
2026-06-15 09:25,Portugal v DR Congo,2026-06-17T17:00:00Z,leovegas,totals,Under,2.5,2.14
2026-06-15 09:25,Portugal v DR Congo,2026-06-17T17:00:00Z,virginbet,h2h,DR Congo,,11.0
2026-06-15 09:25,Portugal v DR Congo,2026-06-17T17:00:00Z,virginbet,h2h,Portugal,,1.25
2026-06-15 09:25,Portugal v DR Congo,2026-06-17T17:00:00Z,virginbet,h2h,Draw,,5.5
2026-06-15 09:25,Portugal v DR Congo,2026-06-17T17:00:00Z,grosvenor,h2h,DR Congo,,11.0
2026-06-15 09:25,Portugal v DR Congo,2026-06-17T17:00:00Z,grosvenor,h2h,Portugal,,1.26
2026-06-15 09:25,Portugal v DR Congo,2026-06-17T17:00:00Z,grosvenor,h2h,Draw,,5.6
2026-06-15 09:25,Portugal v DR Congo,2026-06-17T17:00:00Z,grosvenor,totals,Over,2.5,1.68
2026-06-15 09:25,Portugal v DR Congo,2026-06-17T17:00:00Z,grosvenor,totals,Under,2.5,2.14
2026-06-15 09:25,Portugal v DR Congo,2026-06-17T17:00:00Z,livescorebet,h2h,DR Congo,,11.0
2026-06-15 09:25,Portugal v DR Congo,2026-06-17T17:00:00Z,livescorebet,h2h,Portugal,,1.25
2026-06-15 09:25,Portugal v DR Congo,2026-06-17T17:00:00Z,livescorebet,h2h,Draw,,5.5
2026-06-15 09:25,Portugal v DR Congo,2026-06-17T17:00:00Z,paddypower,h2h,DR Congo,,11.0
2026-06-15 09:25,Portugal v DR Congo,2026-06-17T17:00:00Z,paddypower,h2h,Portugal,,1.25
2026-06-15 09:25,Portugal v DR Congo,2026-06-17T17:00:00Z,paddypower,h2h,Draw,,5.5
2026-06-15 09:25,Portugal v DR Congo,2026-06-17T17:00:00Z,skybet,h2h,DR Congo,,10.0
2026-06-15 09:25,Portugal v DR Congo,2026-06-17T17:00:00Z,skybet,h2h,Portugal,,1.25
2026-06-15 09:25,Portugal v DR Congo,2026-06-17T17:00:00Z,skybet,h2h,Draw,,5.75
2026-06-15 09:25,Portugal v DR Congo,2026-06-17T17:00:00Z,betfair_ex_uk,h2h,DR Congo,,12.5
2026-06-15 09:25,Portugal v DR Congo,2026-06-17T17:00:00Z,betfair_ex_uk,h2h,Portugal,,1.31
2026-06-15 09:25,Portugal v DR Congo,2026-06-17T17:00:00Z,betfair_ex_uk,h2h,Draw,,6.0
2026-06-15 09:25,Portugal v DR Congo,2026-06-17T17:00:00Z,betfair_ex_uk,h2h_lay,DR Congo,,13.0
2026-06-15 09:25,Portugal v DR Congo,2026-06-17T17:00:00Z,betfair_ex_uk,h2h_lay,Portugal,,1.32
2026-06-15 09:25,Portugal v DR Congo,2026-06-17T17:00:00Z,betfair_ex_uk,h2h_lay,Draw,,6.2
2026-06-15 09:25,Portugal v DR Congo,2026-06-17T17:00:00Z,ladbrokes_uk,h2h,DR Congo,,9.5
2026-06-15 09:25,Portugal v DR Congo,2026-06-17T17:00:00Z,ladbrokes_uk,h2h,Portugal,,1.28
